0.6,0.3,15.0,90.0,0.0,0.0,35.0,2.3,0.079
0.7,0.3,25.0,90.0,9.0,9.0,30.0,2.07,0.11
0.9,0.3,15.0,120.0,3.0,6.0,15.0,1.66,0.117
0.7,0.2,30.0,180.0,9.0,9.0,30.0,1.09,0.037
0.9,0.3,15.0,30.0,9.0,3.0,30.0,-0.931,-0.021
0.6,0.4,30.0,60.0,3.0,0.0,15.0,2.1,0.098
0.8,0.5,30.0,150.0,0.0,6.0,30.0,1.98,0.095
1.0,0.3,5.0,150.0,6.0,0.0,35.0,1.27,0.087
1.0,0.2,10.0,180.0,0.0,0.0,25.0,2.48,0.093
0.8,0.6,35.0,180.0,3.0,6.0,25.0,1.8,0.095
0.8,0.4,40.0,60.0,9.0,0.0,30.0,1.15,0.038
0.7,0.6,5.0,30.0,6.0,6.0,35.0,-0.782,-0.018
0.7,0.3,20.0,30.0,3.0,0.0,25.0,2.11,0.1
0.7,0.4,5.0,180.0,0.0,9.0,20.0,1.95,0.095
0.8,0.5,40.0,30.0,3.0,9.0,25.0,1.51,0.084
0.9,0.3,10.0,0.0,6.0,0.0,20.0,2.29,0.081
0.8,0.5,40.0,60.0,6.0,9.0,25.0,2.13,0.106
0.9,0.1,35.0,0.0,6.0,0.0,30.0,2.04,0.11
0.6,0.1,40.0,0.0,6.0,3.0,15.0,1.12,0.038
0.6,0.4,5.0,90.0,6.0,3.0,35.0,-0.765,-0.017
0.6,0.3,40.0,180.0,0.0,6.0,25.0,2.08,0.1
0.9,0.2,30.0,180.0,3.0,3.0,25.0,2.295,0.097
0.6,0.6,25.0,150.0,6.0,9.0,25.0,1.46,0.082
0.7,0.5,15.0,120.0,9.0,3.0,15.0,2.21,0.079
0.7,0.4,20.0,60.0,9.0,0.0,30.0,2.13,0.108
0.9,0.3,35.0,60.0,6.0,0.0,25.0,2.542,0.0665
0.6,0.6,15.0,180.0,6.0,0.0,25.0,3.47,0.072
1.0,0.4,5.0,120.0,6.0,0.0,25.0,-0.683,-0.016
0.6,0.6,25.0,0.0,3.0,6.0,25.0,2.12,0.099
0.7,0.3,5.0,30.0,6.0,3.0,20.0,1.89,0.096
0.6,0.4,20.0,30.0,9.0,3.0,15.0,1.46,0.083
0.7,0.1,5.0,60.0,9.0,9.0,20.0,2.19,0.079
1.0,0.2,20.0,120.0,9.0,0.0,30.0,3.245,0.091
0.7,0.3,15.0,180.0,6.0,3.0,25.0,2.22,0.12
0.7,0.6,5.0,30.0,3.0,6.0,35.0,1.15,0.04
0.6,0.4,15.0,60.0,6.0,0.0,30.0,-0.646,-0.015
1.0,0.2,10.0,90.0,9.0,9.0,25.0,2.908,0.15
0.7,0.2,35.0,150.0,0.0,9.0,35.0,1.85,0.096
0.7,0.1,35.0,180.0,0.0,3.0,25.0,1.44,0.084
0.7,0.4,5.0,120.0,6.0,3.0,25.0,2.17,0.079
0.6,0.4,10.0,90.0,9.0,3.0,15.0,2.06,0.109
0.6,0.6,10.0,120.0,6.0,6.0,25.0,2.18,0.118
0.7,0.2,35.0,180.0,9.0,3.0,20.0,1.12,0.039
0.9,0.3,20.0,120.0,3.0,9.0,25.0,-0.633,-0.015
0.9,0.6,40.0,60.0,9.0,9.0,15.0,2.08,0.066
0.7,0.2,35.0,90.0,0.0,3.0,10.0,1.81,0.096
0.9,0.4,35.0,180.0,9.0,0.0,20.0,1.41,0.083
0.6,0.2,35.0,150.0,9.0,3.0,30.0,2.13,0.079
0.9,0.4,10.0,0.0,9.0,0.0,10.0,2.12,0.109
0.6,0.6,15.0,60.0,6.0,0.0,25.0,2.16,0.117
0.6,0.4,25.0,120.0,6.0,0.0,35.0,1.1,0.039
0.9,0.4,35.0,180.0,0.0,6.0,35.0,-0.633,-0.015
0.8,0.3,40.0,30.0,9.0,3.0,10.0,3.035,0.101
0.9,0.5,40.0,30.0,0.0,6.0,25.0,2.16,0.091
0.6,0.2,40.0,120.0,9.0,6.0,35.0,1.36,0.083
0.7,0.5,20.0,150.0,0.0,0.0,15.0,2.05,0.077
0.8,0.5,25.0,90.0,3.0,0.0,35.0,2.14,0.11
0.7,0.4,10.0,0.0,0.0,6.0,35.0,2.15,0.117
0.6,0.6,10.0,180.0,6.0,6.0,15.0,1.08,0.039
0.8,0.2,5.0,60.0,6.0,6.0,15.0,-0.621,-0.015
0.9,0.2,5.0,60.0,9.0,9.0,25.0,2.04,0.085
0.7,0.5,40.0,120.0,3.0,3.0,25.0,2.09,0.09
0.6,0.2,35.0,60.0,0.0,9.0,15.0,2.582,0.078
1.0,0.6,25.0,180.0,0.0,3.0,15.0,3.265,0.086
1.0,0.5,30.0,90.0,3.0,6.0,30.0,2.19,0.11
0.7,0.5,20.0,180.0,3.0,0.0,20.0,2.1,0.116
0.6,0.1,20.0,30.0,9.0,6.0,30.0,1.06,0.039
0.8,0.4,25.0,30.0,9.0,0.0,15.0,-0.456,-0.011
0.9,0.2,10.0,150.0,6.0,3.0,10.0,2.02,0.085
0.8,0.3,10.0,30.0,6.0,6.0,30.0,2.0335,0.0875
0.9,0.5,35.0,30.0,6.0,9.0,25.0,1.56,0.079
1.0,0.6,40.0,150.0,3.0,6.0,15.0,3.535,0.088
0.6,0.4,25.0,0.0,3.0,0.0,20.0,2.2,0.111
1.0,0.5,25.0,180.0,0.0,3.0,20.0,5.32,0.125
1.0,0.5,10.0,90.0,3.0,6.0,10.0,1.01,0.036
0.9,0.1,30.0,30.0,3.0,9.0,30.0,-0.448,-0.011
0.6,0.5,25.0,150.0,9.0,3.0,30.0,1.99,0.085
1.0,0.5,40.0,90.0,6.0,0.0,25.0,2.18,0.094
0.7,0.1,35.0,60.0,6.0,9.0,10.0,1.53,0.079
1.0,0.4,15.0,30.0,9.0,3.0,10.0,1.72,0.063
1.0,0.4,15.0,150.0,0.0,0.0,35.0,2.1,0.1
0.7,0.1,30.0,0.0,3.0,3.0,30.0,1.99,0.111
0.8,0.5,15.0,150.0,6.0,9.0,30.0,0.998,0.036
0.7,0.1,25.0,90.0,3.0,9.0,10.0,-0.437,-0.011
0.7,0.4,35.0,60.0,3.0,0.0,20.0,2.01,0.086
0.7,0.2,5.0,180.0,6.0,6.0,10.0,2.16,0.094
0.9,0.3,30.0,0.0,0.0,0.0,30.0,3.05,0.096
0.9,0.5,5.0,90.0,0.0,6.0,25.0,1.77,0.064
1.0,0.5,25.0,90.0,3.0,6.0,10.0,1.93,0.096
0.9,0.1,35.0,180.0,3.0,9.0,20.0,3.255,0.101
0.7,0.1,20.0,150.0,6.0,0.0,30.0,0.987,0.036
0.9,0.2,30.0,120.0,6.0,6.0,35.0,-0.435,-0.012
1.0,0.4,40.0,150.0,0.0,9.0,30.0,1.97,0.087
1.0,0.4,25.0,0.0,6.0,6.0,20.0,2.45,0.098
1.0,0.1,5.0,180.0,0.0,6.0,20.0,1.85,0.092
0.7,0.3,25.0,30.0,9.0,3.0,25.0,1.8,0.067
0.7,0.4,10.0,120.0,6.0,0.0,15.0,1.9,0.095
0.8,0.5,30.0,180.0,6.0,3.0,10.0,1.985,0.108
0.8,0.4,5.0,60.0,6.0,9.0,20.0,1.01,0.037
1.0,0.5,35.0,60.0,6.0,6.0,35.0,0.098,0.003
0.9,0.3,25.0,30.0,9.0,0.0,20.0,2.09,0.091
0.6,0.2,20.0,0.0,3.0,9.0,20.0,2.41,0.098
0.9,0.3,25.0,180.0,6.0,9.0,30.0,2.0869999999999997,0.097
0.9,0.4,25.0,90.0,0.0,6.0,10.0,1.71,0.064
0.9,0.6,5.0,0.0,6.0,0.0,35.0,2.17,0.099
0.7,0.4,40.0,30.0,6.0,3.0,10.0,1.87,0.107
0.7,0.2,5.0,150.0,9.0,0.0,10.0,0.997,0.037
0.8,0.1,5.0,0.0,6.0,9.0,35.0,0.097,0.002
0.9,0.6,20.0,150.0,3.0,3.0,35.0,2.4,0.083
0.8,0.1,5.0,120.0,6.0,0.0,25.0,2.39,0.098
0.7,0.3,40.0,0.0,3.0,0.0,10.0,1.1225,0.065
0.9,0.4,25.0,120.0,3.0,9.0,10.0,1.63,0.062
0.6,0.2,5.0,90.0,3.0,3.0,10.0,2.15,0.099
0.6,0.6,20.0,180.0,0.0,3.0,35.0,1.84,0.106
0.9,0.6,25.0,30.0,3.0,6.0,15.0,-1.08,-0.024
0.8,0.2,35.0,0.0,6.0,9.0,10.0,0.161,0.004
0.8,0.6,5.0,120.0,0.0,9.0,20.0,2.435,0.082
0.8,0.4,25.0,180.0,6.0,9.0,20.0,2.36,0.098
1.0,0.6,25.0,150.0,0.0,0.0,30.0,1.54,0.058
0.9,0.2,15.0,30.0,3.0,6.0,15.0,2.13,0.1
0.7,0.2,20.0,90.0,3.0,6.0,15.0,1.81,0.106
0.6,0.6,15.0,90.0,0.0,6.0,25.0,-1.05,-0.023
0.9,0.1,30.0,90.0,9.0,3.0,20.0,0.2,0.005
0.8,0.5,35.0,150.0,0.0,6.0,10.0,1.94,0.083
0.8,0.5,30.0,180.0,6.0,9.0,25.0,2.31,0.097
1.0,0.6,10.0,0.0,0.0,6.0,30.0,2.46,0.104
0.8,0.4,20.0,150.0,3.0,6.0,25.0,1.52,0.058
1.0,0.1,5.0,180.0,3.0,6.0,25.0,2.12,0.1
0.7,0.1,30.0,180.0,9.0,6.0,35.0,1.78,0.105
0.8,0.5,40.0,120.0,6.0,0.0,35.0,-0.999,-0.023
0.7,0.6,20.0,0.0,0.0,6.0,30.0,2.319,0.045
1.0,0.3,10.0,180.0,6.0,9.0,30.0,1.92,0.083
0.9,0.4,30.0,30.0,9.0,6.0,35.0,2.51,0.102
1.0,0.3,25.0,90.0,6.0,0.0,35.0,2.48,0.107
1.0,0.6,25.0,60.0,6.0,0.0,15.0,1.41,0.047
1.0,0.3,35.0,0.0,3.0,6.0,35.0,2.795,0.074
0.7,0.4,30.0,0.0,6.0,6.0,25.0,1.87,0.108
0.7,0.2,10.0,60.0,6.0,0.0,35.0,-0.986,-0.023
1.0,0.5,15.0,180.0,0.0,6.0,15.0,0.378,0.01
0.9,0.6,30.0,180.0,6.0,9.0,15.0,1.79,0.077
1.0,0.5,20.0,0.0,3.0,3.0,35.0,5.3,0.112
0.7,0.4,35.0,90.0,9.0,6.0,20.0,2.43,0.107
0.9,0.6,40.0,0.0,3.0,0.0,30.0,1.68,0.047
0.7,0.5,5.0,120.0,9.0,0.0,15.0,2.15,0.096
